Date,Message
2026-08-05T21:13:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:13:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:14:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:14:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:15:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:15:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:16:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:16:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:17:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:17:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:18:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:18:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:19:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:19:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:20:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:20:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:21:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:21:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
