Date,Message
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;EURCHF;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;CHFJPY;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;AUDCHF;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;AUDCHF;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;AUDCHF;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;AUDCHF;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;AUDCHF;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;AUDCHF;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;AUDCHF;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
